 12Z 21 10 2017,  0.00 ,  13.57
 00Z 22 10 2017,  0.00 ,  15.48
 12Z 22 10 2017,  0.00 ,  15.54
 00Z 23 10 2017,  0.00 ,  9.43
 12Z 23 10 2017,  3.98 ,  8.00
 00Z 24 10 2017,  0.00 ,  9.42
 12Z 24 10 2017,  11.23 ,  10.10
 00Z 25 10 2017,  0.00 ,  13.88
 12Z 25 10 2017,  0.00 ,  16.44
 00Z 26 10 2017,  0.00 ,  11.20
 12Z 26 10 2017,  0.85 ,  9.12
 00Z 27 10 2017,  0.00 ,  13.34
 12Z 27 10 2017,  0.00 ,  12.49
 00Z 28 10 2017,  0.00 ,  16.09
 12Z 28 10 2017,  1.50 ,  18.71
 00Z 29 10 2017,  0.00 ,  20.98
 12Z 29 10 2017,  1.61 ,  20.59
 00Z 30 10 2017,  0.00 ,  16.68
 12Z 30 10 2017,  0.00 ,  20.92
 00Z 31 10 2017,  0.00 ,  8.41
 12Z 31 10 2017,  14.81 ,  7.65
 00Z 01 11 2017,  0.00 ,  10.25
 12Z 01 11 2017,  0.00 ,  9.12
 00Z 02 11 2017,  21.99 ,  8.76
 12Z 02 11 2017,  0.00 ,  12.86
 00Z 03 11 2017,  0.00 ,  13.91
 12Z 03 11 2017,  0.00 ,  19.89
 00Z 04 11 2017,  0.00 ,  16.55
 12Z 04 11 2017,  0.00 ,  15.07
 00Z 05 11 2017,  14.08 ,  13.51
 12Z 05 11 2017,  0.00 ,  9.84
 00Z 06 11 2017,  0.00 ,  10.42
 12Z 06 11 2017,  0.02 ,  10.38
 00Z 07 11 2017,  0.00 ,  10.82
 12Z 07 11 2017,  0.00 ,  10.22
 00Z 08 11 2017,  0.00 ,  13.86
 12Z 08 11 2017,  0.00 ,  9.93
 00Z 09 11 2017,  0.00 ,  9.00
 12Z 09 11 2017,  0.00 ,  9.66
 00Z 10 11 2017,  0.00 ,  11.56
 12Z 10 11 2017,  0.00 ,  11.09
 00Z 11 11 2017,  0.00 ,  17.46
 12Z 11 11 2017,  0.00 ,  13.14
 00Z 12 11 2017,  0.00 ,  15.05
 12Z 12 11 2017,  0.00 ,  14.77
 00Z 13 11 2017,  17.94 ,  16.44
 12Z 13 11 2017,  0.00 ,  13.48
 00Z 14 11 2017,  0.00 ,  15.24
 12Z 14 11 2017,  0.00 ,  14.67
 00Z 15 11 2017,  0.00 ,  17.73
 12Z 15 11 2017,  0.00 ,  19.40
 00Z 16 11 2017,  0.96 ,  6.89
 12Z 16 11 2017,  0.00 ,  7.35
 00Z 17 11 2017,  0.00 ,  8.76
 12Z 17 11 2017,  0.00 ,  5.92
 00Z 18 11 2017,  0.00 ,  6.94
 12Z 18 11 2017,  0.00 ,  6.15
 00Z 19 11 2017,  0.00 ,  14.85
 12Z 19 11 2017,  0.00 ,  16.05
 00Z 20 11 2017,  0.00 ,  17.32
 12Z 20 11 2017,  0.00 ,  14.72
 00Z 21 11 2017,  0.00 ,  16.76
 12Z 21 11 2017,  0.00 ,  12.44
 00Z 22 11 2017,  0.00 ,  16.06
 12Z 22 11 2017,  0.00 ,  10.64
 00Z 23 11 2017,  0.00 ,  6.59
 12Z 23 11 2017,  0.00 ,  5.98
 00Z 24 11 2017,  0.71 ,  7.26
 12Z 24 11 2017,  0.85 ,  6.76
 00Z 25 11 2017,  0.00 ,  7.87
 12Z 25 11 2017,  0.68 ,  5.64
 00Z 26 11 2017,  0.00 ,  7.02
 12Z 26 11 2017,  0.00 ,  7.73
 00Z 27 11 2017,  0.00 ,  8.05
 12Z 27 11 2017,  0.00 ,  5.63
 00Z 28 11 2017,  0.00 ,  7.66
 12Z 28 11 2017,  0.00 ,  6.60
 00Z 29 11 2017,  0.00 ,  5.95
 12Z 29 11 2017,  0.00 ,  6.86
 00Z 30 11 2017,  0.00 ,  6.85
 12Z 30 11 2017,  0.00 ,  7.29
 00Z 01 12 2017,  0.00 ,  11.45
 12Z 01 12 2017,  0.00 ,  7.92
 00Z 02 12 2017,  0.00 ,  11.09
 12Z 02 12 2017,  0.00 ,  9.77
 00Z 03 12 2017,  0.00 ,  10.41
 12Z 03 12 2017,  0.00 ,  12.42
 00Z 04 12 2017,  0.00 ,  16.92
 12Z 04 12 2017,  0.00 ,  16.78
 00Z 05 12 2017,  0.00 ,  22.34
 12Z 05 12 2017,  0.00 ,  15.90
 00Z 06 12 2017,  0.00 ,  10.40
 12Z 06 12 2017,  27.81 ,  7.79
 00Z 07 12 2017,  0.00 ,  7.97
 12Z 07 12 2017,  11.80 ,  5.93
 00Z 08 12 2017,  4.48 ,  5.58
 12Z 08 12 2017,  0.00 ,  4.54
 00Z 09 12 2017,  0.00 ,  8.16
 12Z 09 12 2017,  0.00 ,  6.76
 00Z 10 12 2017,  0.00 ,  15.08
 12Z 10 12 2017,  0.00 ,  11.48
 00Z 11 12 2017,  0.00 ,  10.07
 12Z 11 12 2017,  0.00 ,  6.52
 00Z 12 12 2017,  0.00 ,  10.85
 12Z 12 12 2017,  0.00 ,  16.77
 00Z 13 12 2017,  0.00 ,  18.37
 12Z 13 12 2017,  0.00 ,  15.96
 00Z 14 12 2017,  0.00 ,  14.99
 12Z 14 12 2017,  0.06 ,  12.29
 00Z 15 12 2017,  0.00 ,  13.96
 12Z 15 12 2017,  0.00 ,  14.35
 00Z 16 12 2017,  0.00 ,  14.52
 12Z 16 12 2017,  0.00 ,  11.72
 00Z 17 12 2017,  0.00 ,  9.44
 12Z 17 12 2017,  0.00 ,  10.73
 00Z 18 12 2017,  0.00 ,  8.73
 12Z 18 12 2017,  0.00 ,  11.93
 00Z 19 12 2017,  0.00 ,  17.63
 12Z 19 12 2017,  0.00 ,  18.28
 00Z 20 12 2017,  0.00 ,  11.94
 12Z 20 12 2017,  0.00 ,  14.32
 00Z 21 12 2017,  0.00 ,  15.02
 12Z 21 12 2017,  0.00 ,  10.41
 00Z 22 12 2017,  0.00 ,  7.15
 12Z 22 12 2017,  0.00 ,  5.98
 00Z 23 12 2017,  0.00 ,  9.47
 12Z 23 12 2017,  0.00 ,  7.45
 00Z 24 12 2017,  0.00 ,  9.97
 12Z 24 12 2017,  0.00 ,  7.04
 00Z 25 12 2017,  0.00 ,  6.79
 12Z 25 12 2017,  0.00 ,  6.13
 00Z 26 12 2017,  0.00 ,  4.61
 12Z 26 12 2017,  0.00 ,  8.14
 00Z 27 12 2017,  0.00 ,  8.65
 12Z 27 12 2017,  0.00 ,  11.89
 00Z 28 12 2017,  0.00 ,  11.18
 12Z 28 12 2017,  0.00 ,  10.01
 00Z 29 12 2017,  0.00 ,  11.45
 12Z 29 12 2017,  0.00 ,  11.51
 00Z 30 12 2017,  0.00 ,  9.81
 12Z 30 12 2017,  0.00 ,  5.80
 00Z 31 12 2017,  0.00 ,  8.84
 12Z 31 12 2017,  0.00 ,  14.95
